Category;Title;Ingredients
entree;Clafoutis de courgettes au chèvre;huile d'olive, cumin, sel, poivre, persil, farine, oignon, courgette, lait, oeuf, mozzarella, bûche de chèvre, semoule fine
entree;Clafoutis salé et léger !;poivre, sel, origan, tomate, poireau, oeuf, crème fraîche épaisse, bacon, ail, Parmesan
entree;Creamy chicken soup : soupe crémeuse au poulet;poivre, sel, persil, crème fraîche, beurre, farine, carotte, oignon, poireau, blanc de poulet, bouquet garni, citron, bouillon de poule
entree;Crème de betteraves rouges;gruyère râpé, sel, feuille de laurier, vinaigre de vin, beurre, betterave, pomme de terre, échalote, ail, bouillon de légumes, sauce worcestershire, crème, cerfeuil
entree;Emulsion de foie gras à la pata negra;gros sel, Foie gras, lait, jambon
entree;feuilles de brick délice;curry, poivron, carotte, courgette, surimi, ail, échalote, ciboulette, chorizo, crevette rose, crème, sel, poivre
entree;Feuilleté à la parisienne cloclo;sel, poivre, muscade, crème fraîche, beurre, pâte feuilletée, champignon, oeuf, jambon blanc, lait
entree;Feuilleté au maroilles et au bacon;poivre, crème fraîche, pâte feuilletée, maroilles, bacon, dés de jambon, jaune d'oeuf
entree;Feuilleté au saumon fumé, épinard et pignon de pin;pâte feuilletée, épinards, saumon, pignons
entree;Feuilleté au thon-pommes;sel, poivre, crème fraîche, thon, pomme, jaune d'oeuf, pâte feuilletée, herbes de Provence
entree;Feuilleté tomates pesto;pesto, tomate, pâte feuilletée, Parmesan, basilic
entree;Feuilletés épinards St Marcellin et lardons;sel, poivre, crème fraîche, lardons, pâte feuilletée, saint-marcellin, épinards, oeuf
entree;flan à la farine de pois chiches;thym, tomate séchée, huile d'olive, oeuf, farine de pois chiches, lait
entree;Flan d'oignons au piment d'Espelette;sel, poivre, crème fraîche, oignon blanc, oeuf, couteau, vin blanc sec
entree;Flan de poivrons rouges;huile d'arachide, huile d'olive, sel, poivre, oignon, farine, sucre, poivron rouge, crème liquide, oeuf, tomates pelées
entree;Flan du Sud, courgettes, pommes de terre et chorizo;poivre, sel, oignon, huile d'olive, courgette, pomme de terre, chorizo, oeuf, crème, paprika, herbes de Provence, ail
entree;Gratin de ravioli;sauce tomate, ravioli, viande hachée, mozzarella
entree;Mousse de roquefort aux radis;persil, fromage blanc, roquefort, crème fraîche épaisse, radis, cerneau de noix, paprika
entree;Nems à la normande;sel, poivre, persil, moutarde à l'ancienne, oignon, crème fraîche, poulet, champignons de Paris, ail, pomme de terre, brick
entree;Oeufs en meurette;beurre, vinaigre, oeuf, pain, thym, farine, vin rouge, oignon, lardons fumés, laurier
entree;Potage doré;cumin, sel, poivre, beurre, oignon jaune, carotte, potiron, maïs, haricot beurre, bouillon de poule, mimolette
entree;Ravioles de l'océan;beurre, cognac, crème fraîche, raviole, noix de saint-jacques, surimi, échalote
entree;Soupe au pistou à ma façon;huile d'olive, tomate, courgette, carotte, haricots secs, pomme de terre, haricots verts, ail, chair à saucisse, coquillettes, huile d'olive, ail, basilic, Parmesan
entree;Soupe de lentilles au lard;sel, poivre, oignon, carotte, beurre, lentilles, lard, bouquet garni, crème
entree;Tartare de duo de saumon fumé et frais;poivre, sel, huile d'olive, saumon frais, saumon fumé, ciboulette, échalote, mayonnaise, ail, gin, citron, cornichons, sauce soja
entree;Tarte au saumon facile;sel, poivre, crème fraîche, aneth, pâte feuilletée, saumon au naturel, saumon fumé, oeuf
entree;Tarte aux oignons légère;muscade, cumin en poudre, poivre, sel, moutarde, sucre, fromage blanc, oignon jaune, pâte feuilletée, oeuf, Fines herbes
entree;Tartelettes fines aux tomates et à la mozzarella;sel, poivre, origan, huile d'olive, mozzarella, tomates pelées, pâte feuilletée, basilic frais
entree;Tartine de bacon au miel sur lit de douceur à l'oignon et poivron;miel liquide, oignon, poivron rouge, pain de campagne, bacon, chèvre
entree;Terrine de lapin de Rolande (Rencontre Marmiton de Lorraine);muscade, poivre, sel, liqueur, sucre, persil, lapin, porc, ail, échalote, pain, oeuf
entree;Tiropita (feuilleté grec à la feta);sel, beurre, farine, eau, persil, poivre, feta, gruyère, oeuf
entree;Tomates mozzarella aux figues fraîches;sel, poivre, figue, tomate, mozzarella
entree;Bricks (entrée);huile de friture, oignon, persil, brick, blanc de poulet, pomme de terre
entree;Ceviche tricolore;aneth, coriandre, sel, poivre, huile d'olive, tomate, lieu noir, saumon, thon rouge, citron vert
entree;Gâteau de tomate à la mozzarella;sel, poivre, huile d'olive, gélatine, tomate, mozzarella, basilic
entree;Terrine de saumon;tomate, crème fraîche, oeuf, saumon frais, échalote, ail, herbes de Provence, bouquet garni
entree;Brick au boeuf épicé;curcuma, sésame, coriandre, cumin, cumin en poudre, huile d'olive, oignon, courgette, poivron vert, steak, cannelle
entree;Bricks de boeuf épicé;fromage blanc, oignon, beurre, épices, brick, boeuf haché, concentré de tomates, blanc d'oeuf
entree;Chausson feuilleté aux lardons-pomme de terre-mozzarella;sel, poivre, oignon, lardons, pâte feuilletée, mozzarella, Philadephia, pomme de terre, paprika, herbes de Provence, échalote
entree;Flan de surimi sauce ciboulette;sel, poivre, vinaigre, moutarde, crème fraîche, maïzena, sel, poivre, crème fraîche, oeuf, lait, surimi, ciboulette, sel, poivre
entree;Gaspacho et sa garniture;poivre, sel, vinaigre de vin, huile d'olive, poivron vert, oignon, tomate, concombre, ail, pain, eau, concentré de tomates, poivron vert, oignon, concombre, ail
entree;La soupe la plus facile;citrouille, châtaignes, miso, maïs
entree;Oeufs durs farcis au fromage de chèvre;poivre, sel, crème fraîche, oeuf, fromage de chèvre, ail, ciboulette, laitue
entree;Pâté mexicain;poivre, sel, chili, oignon, piment vert, lard, boeuf haché, ketchup, relish, mozzarella, thé
entree;Soupe de citrouille d'Agathe;poivre blanc, muscade, beurre, oignon, citrouille, ail, bouillon de poule, angostura, sauce soja, lait
entree;Soupe de courgettes au curry;huile d'olive, courgette, Saint Morêt, fromage, pâte de curry, bouillon
entree;Soupe de grenouille;cuisse de grenouille, vin blanc, crème liquide, pâte feuilletée, ciboulette, échalote
entree;Soupe Panais & Carottes aux figues;oignon, beurre, noix, figue, carotte, panais
entree;Soupe potiron et farine de châtaignes;cumin, poivre, bouillon, potiron, farine de châtaigne, ail, crème fraîche liquide
entree;Tarte à la soupe;farine, légumes, poisson, champignon, oeuf, gruyère, pâte brisée
entree;Tartine d'aubergine aux brocolis;aubergine, brocoli, fromage frais, feta, fromage de chèvre
entree;Tartine Jambon-tomates;moutarde, crème fraîche, origan, gruyère râpé, tomate, baguette, jambon blanc
entree;Tartines chaudes au chèvre et coppa;poivre, fleur de sel, huile d'olive, romarin, fromage de chèvre, pain de campagne, coppa
entree;Apéritif feuilleté à la tomate;huile d'olive, sel, poivre, oignon, sauce tomate, pâte feuilletée, ail, herbes de Provence
entree;Aumônières poireaux-mascarpone;sel, poivre vert, poireau, pâte feuilletée, mascarpone, ail, basilic frais, Parmesan
entree;brick au chaource et pomme;brick, pomme, chaource
entree;Brick chèvre jambon pruneau;huile d'olive, pruneau, brick, fromage de chèvre, jambon cru, ciboulette
entree;brick roquefort et noix;huile de friture, sel, poivre, brick, roquefort, dés de jambon, cerneau de noix
entree;Cake au thon et curcuma express;levure, sel, poivre, curcuma, moutarde, huile, gruyère râpé, farine, oeuf, thon, lait
entree;carpaccio de bonite;poivre, sel, aneth, huile d'olive, bonite, citron
entree;Carpaccio de saumon, vodka et pomme granny;poivre, fleur de sel, anis, saumon, vodka, pomme, baies roses
entree;Cheesecake rapide au verre, Skyr, herbes et truite fumée;Skyr Danone du Monde, truite, citron, aneth, baies roses, sel, poivre, piment d'Espelette, beurre, farine complète, poudre de noisette, sésame, graines de tournesol
entree;chowder de fruits de mer;sel, poivre, feuille de laurier, crevettes, farine, gingembre, oignon, beurre, poitrine fumée, ail, lait, crème liquide, pomme de terre, noix de pétoncle, ciboulette
entree;clafoutis à la tomate et au thon (farine de seigle);sel, poivre, persil, tomate, lait demi-écrémé, farine de seigle, thon, oeuf, basilic, mélange 4 épices
entree;Damier feuilleté de knacki;pâte feuilletée, knacki, jaune d'oeuf
entree;Feuilleté apéritif au wasabi;pâte feuilletée, saucisse de Strasbourg, wasabi, sauce soja
entree;Feuilleté au saumon et à l'oseille;sel, poivre, pâte feuilletée, saumon frais, crème fraîche épaisse, oseille, jaune d'oeuf, eau
entree;Feuilleté chèvre/mozzarella;huile d'olive, origan, miel, feuilleté, bûche de chèvre, noisettes, mozzarella
entree;Feuilleté de colin au chèvre et épinards;muscade, poivre, pâte feuilletée, colin, chèvre, épinards
entree;Feuilleté de St jacques aux légumes;huile d'olive, sel, poivre, crème fraîche, carotte, noix de saint-jacques, haricots verts, échalote, pâte feuilletée, jaune d'oeuf, vin blanc sec, ail, ciboulette, mâche
entree;feuilleté de veau;muscade, sel, poivre, beurre, porto, veau, champignon frais, échalote, vin blanc, crème, pâte feuilletée
entree;Feuilletés apéritif au fromage frais;pâte feuilletée, fromage frais
entree;Feuilletés provençaux au chèvre;poivre, huile d'olive, miel, pâte feuilletée, chèvre frais, raisins secs, jaune d'oeuf, herbes de Provence
entree;Flan de chou rave;beurre, poivre, sel, muscade, chou, oeuf, fromage frais
entree;Flan de courgettes aux épices façon nanou;farine, sel, poivre, thym, muscade, cumin, fromage râpé, oignon jaune, courgette, oignon rouge, oeuf, crème liquide, lait, ail
entree;Flan de courgettes et tomates séchées;poivre, sel, crème fraîche, lardons, tomate séchée, courgette, oeuf, basilic
entree;Flan de tomates, courgettes et thon;huile, sel, poivre, fromage râpé, courgette, tomate, thon blanc, crème fraîche allégée, oeuf, herbes de Provence
entree;Gaspacho de poivrons jaunes;sel, poivre, piment d'Espelette, huile d'olive, tomate, oignon, poivron jaune, ail, bouillon de légumes, chorizo
entree;Gaspacho express au Thermomix;tabasco, sucre, vinaigre balsamique, huile d'olive, poivron vert, tomates pelées, concombre, échalote, ail, sel et poivre
entree;Gâteau aux tomates confites et mozzarella au Companion;huile d'olive, levure chimique, farine, tomate séchée à l'huile d'olive, mozzarella, oeuf, lait, basilic frais, herbes de Provence, sel et poivre
entree;Gazpacho blanco (Andalousie);vinaigre, huile, sel, amandes, pain, ail, raisin
entree;Gratin de ravioles à l'italienne;tomate séchée, raviole, jambon cru, Parmesan, crème allégée
entree;Hamburgers sauce tartare maison;sel, vinaigre de cidre, huile de tournesol, moutarde, persil, oignon, oeuf, ciboulette, cornichons, sauce worcestershire, tomate, pain pour hamburger, steak, cheddar, salade
entree;La soupe des petits costauds;sel, poivre, oignon, carotte, courgette, pomme de terre, corned beef, lait, eau
entree;Les tartines d'Hélène au pain d'épices;huile d'olive, poivron rouge, pain d'épices, carré frais
entree;Makis de saumon fumé (pavot et sésame);crème fraîche, sésame, pain de mie, saumon, fromage frais, menthe
entree;Mes p'tits maki-pain-de-mie EPATANTS!;fromage blanc, huile d'olive, sésame, pain de mie, tarama, surimi, arachide, concombre, ail, citron
entree;Minestrone de bruno;sel, poivre, tomate, poireau, oignon, carotte, lard, céleri, navet, pois, haricot, pâtes, ail, basilic, concentré de tomates, fond
entree;Minestrone épicé;huile, persil, oignon, courgette, carotte, lardons fumés, chorizo, cube de bouillon, tomates pelées, petits pois, haricot, ail, pomme de terre, céleri, basilic frais, coquillettes, eau, herbes de Provence, Parmesan
entree;Oeuf cocotte tomate piment et basilic;sel, poivre, piment, beurre, sauce tomate, oeuf, basilic
entree;Oeuf mollet pané;huile, farine, persil, lardons, oeuf, chapelure
entree;Oeufs cocotte artichaut et feta;crème fraîche, sel, poivre, oeuf, coeur d'artichaut, feta marinée
entree;Oeufs cocotte au fromage frais;gruyère râpé, crème fraîche, boursin, oeuf
entree;Oeufs durs gravés;poivre, aneth, oeuf, saumon fumé, oeuf de lump, vinaigrette
entree;Pain de courgettes au saumon fumé;poivre, maïzena, curry, huile d'olive, courgette, saumon fumé, oeuf, crème fraîche liquide, lait écrémé
entree;Pain de thon aux échalotes;sel, poivre, crème fraîche, thon, échalote, biscotte, oeuf, concentré de tomates
entree;Pain de thon, poivrons, chèvre;sel, poivre, vinaigre de vin, huile d'olive, levure, farine, persil, poivron, thon, oeuf, chèvre
entree;Pâté de Pâques (Berry);sel, poivre, huile d'olive, thym, muscade, crème fraîche, lard fumé, pâte feuilletée, canard, chair à saucisse, blanc de poulet, oeuf, graines de coriandre, échalote, cerfeuil, ciboulette, sancerre
entree;Pâté de Pâques à la berrichonne;beurre, farine, jaune d'oeuf, oignon, thym, persil, clou de girofle, laurier, vin blanc, eau, piment, persil, lard fumé, oeuf, mélange 4 épices, veau, porc
entree;Pâté de pommes de terre brioché;beurre, sel, levure de boulanger, farine, lait, oeuf, crème fraîche, sel, poivre, persil, pomme de terre, chair à saucisse, oeuf, ail
entree;Petit flan de millet à la soupe à la tomate;curry, oignon, tomate, millet, oeuf, ciboulette
entree;Pizza façon gyoza;origan, fromage râpé, sauce tomate, pâte à pizza, mozzarella, olives noires, oeuf, basilic
entree;Potage au potiron et pommes;poivre, huile d'olive, oignon, ail, potiron, pomme, bouillon de légumes, cidre, sauge
entree;Potage méridional au pistou et œuf mollet;sel, huile d'olive, tomate, carotte, courgette, haricot, pomme de terre, bouillon de volaille, oeuf, Parmesan, ail, basilic
entree;Potage sucré-salé;sel, poivre, brocoli, poire, crème, eau
entree;Rôti de porc très facile;thym, sel, poivre, rôti de porc, margarine, laurier
entree;Rouleaux impériaux au tofu (nems);sel, poivre, farine, vermicelles de riz, carotte, oignon, tofu, poisson, germes de soja, champignon, feuille de riz
entree;Roulés feuilletés de chorizo et tomates;origan, fromage râpé, tomate, pâte feuilletée, chorizo, mozzarella
entree;Salade de betterave, pois chiches et roquette;oignon, pois chiches, betterave, oeuf, roquette, jeunes pousses, huile de colza, sauce soja
entree;Salade de radis noir et betterave crue au kiwi;sel, poivre, vinaigre de framboise, huile d'olive, radis, betterave, kiwi
entree;Sashimi de saint-jacques et kiwi, sauce corail;coriandre, roquette, noix de saint-jacques, jus citron, kiwis, échalote
entree;Sauce légère au fromage de chèvre;sel, poivre, épices, yaourt nature, fromage de chèvre
